duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,num_root,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type
67.09,tcp,other,SF,111.0,153,0,0,1,0,0,0,123,45,0.19,0.28,0.48,0.58,255,33,Botnet
3.39,udp,other,SF,3261.0,4299,0,0,0,0,0,0,24,32,0.0,0.0,0.8,0.11,20,130,Normal
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,502,372,0.95,0.04,1.0,0.07,255,254,DoS
0.0,icmp,http,SF,972.0,1582,0,0,0,0,0,0,29,34,0.01,0.0,0.94,0.05,75,227,Normal
0.39,tcp,private,REJ,40.0,0,0,0,0,0,0,0,294,1,0.55,0.69,0.02,0.75,110,5,PortScan
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,347,438,0.81,0.03,0.86,0.07,255,163,DoS
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,172,192,0.93,0.15,0.85,0.1,255,75,DoS
0.99,udp,other,S0,1172.0,1656,0,0,0,0,0,0,11,18,0.01,0.01,0.9,0.06,45,171,Normal
13.02,tcp,ftp,SF,100.0,851,0,0,2,5,1,0,26,41,0.09,0.11,0.84,0.03,78,57,BruteForce
0.0,udp,private,S0,0.0,0,0,0,0,0,0,0,487,479,0.92,0.19,0.9,0.06,255,39,DoS
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,478,472,0.81,0.15,0.98,0.01,255,11,DoS
2.47,tcp,ssh,SF,2632.0,4896,0,0,0,0,0,0,30,27,0.01,0.0,0.88,0.05,85,238,Normal
6.9,tcp,ssh,SF,189.0,339,0,0,5,3,0,0,51,19,0.18,0.34,0.84,0.08,127,68,BruteForce
0.12,tcp,other,SF,328.0,205,0,0,0,0,0,0,25,13,0.0,0.0,0.95,0.14,82,118,Normal
63.29,udp,private,SF,278.0,219,0,0,0,0,0,0,110,38,0.1,0.03,0.63,0.58,255,21,Botnet
0.0,tcp,other,REJ,1024.0,0,3,0,0,0,0,0,153,302,0.86,0.12,0.9,0.1,255,91,DoS
0.3,tcp,other,S0,60.0,0,0,0,0,0,0,0,211,3,0.62,0.93,0.11,0.94,135,18,PortScan
2.81,tcp,http,SF,643.0,2292,0,0,0,0,0,0,27,3,0.0,0.08,0.81,0.11,44,69,Normal
0.24,tcp,ftp,SF,737.0,856,0,0,0,0,0,0,32,11,0.08,0.0,0.97,0.13,73,89,Normal
0.2,udp,dns,SF,4108.0,2138,0,0,0,0,0,0,23,34,0.0,0.0,0.96,0.11,48,133,Normal
0.49,tcp,dns,SF,2269.0,7703,0,0,0,0,0,0,33,21,0.0,0.0,0.83,0.03,20,140,Normal
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,265,444,0.85,0.08,0.89,0.08,255,151,DoS
0.02,tcp,http,SF,984.0,7395,0,0,0,0,0,0,18,26,0.0,0.0,0.92,0.13,15,198,Normal
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,450,458,0.93,0.03,0.86,0.02,255,19,DoS
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,184,319,0.96,0.07,0.87,0.07,255,70,DoS
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,272,499,0.95,0.0,1.0,0.08,255,236,DoS
0.07,tcp,http,REJ,4077.0,8406,0,0,0,0,0,0,5,12,0.0,0.0,0.96,0.14,5,150,Normal
0.01,tcp,other,REJ,164.0,6181,0,0,0,0,0,0,32,7,0.0,0.0,0.87,0.14,25,224,Normal
0.13,tcp,private,REJ,60.0,0,0,0,0,0,0,0,284,5,0.47,0.94,0.02,0.81,100,2,PortScan
0.0,udp,http,S0,512.0,0,1,0,0,0,0,0,221,155,0.94,0.16,0.98,0.04,255,24,DoS
0.35,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,78,5,0.64,0.81,0.11,0.93,226,7,PortScan
1.91,tcp,other,SF,1232.0,1251,0,0,0,0,0,0,26,12,0.01,0.03,0.84,0.11,61,214,Normal
2.92,tcp,ssh,SF,564.0,690,0,0,4,5,1,0,63,87,0.11,0.18,0.91,0.02,92,22,BruteForce
0.0,tcp,other,REJ,40.0,0,0,0,0,0,0,0,284,4,0.23,0.99,0.16,0.85,152,13,PortScan
2.55,tcp,ssh,SF,201.0,2833,0,0,0,0,0,0,8,10,0.0,0.0,0.87,0.06,58,123,Normal
0.18,tcp,ssh,SF,62.0,3848,0,0,0,0,0,0,30,8,0.0,0.0,0.85,0.12,31,114,Normal
4.23,tcp,dns,SF,1443.0,9474,0,0,0,0,0,0,27,2,0.0,0.0,0.97,0.07,77,250,Normal
0.5,tcp,ftp,SF,4245.0,6011,0,0,0,0,0,0,8,3,0.0,0.0,0.83,0.08,21,88,Normal
0.13,tcp,http,SF,920.0,3798,0,0,0,0,0,0,2,32,0.0,0.0,0.86,0.09,4,131,Normal
3.84,udp,ssh,SF,762.0,3962,0,0,0,0,0,0,24,15,0.0,0.07,0.83,0.04,7,127,Normal
5.85,tcp,smtp,REJ,773.0,128,0,0,5,5,0,0,54,54,0.12,0.34,0.91,0.02,106,66,BruteForce
0.15,tcp,other,S0,0.0,0,0,0,0,0,0,0,166,2,0.42,0.91,0.17,0.73,156,16,PortScan
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,260,262,0.9,0.05,0.86,0.08,255,200,DoS
1.91,tcp,http,SF,2054.0,4597,0,0,0,0,0,0,18,5,0.0,0.0,0.84,0.15,52,134,Normal
2.2,tcp,smtp,SF,617.0,106,0,0,3,4,0,0,94,80,0.02,0.15,0.99,0.07,137,102,BruteForce
0.21,tcp,ssh,S0,0.0,0,0,0,0,0,0,0,138,4,0.61,0.56,0.06,0.82,158,8,PortScan
8.15,tcp,ftp,REJ,457.0,453,0,0,3,2,0,0,26,90,0.18,0.18,0.95,0.02,119,82,BruteForce
0.83,tcp,ftp,SF,207.0,33850,0,0,0,0,0,0,33,5,0.01,0.0,0.95,0.13,51,221,Normal
9.8,tcp,smtp,SF,593.0,974,0,0,2,2,0,0,12,43,0.14,0.33,0.9,0.05,132,144,BruteForce
1.88,tcp,ftp,S0,1523.0,2793,0,0,0,0,0,0,2,14,0.0,0.0,0.95,0.03,25,74,Normal
0.0,tcp,private,REJ,0.0,0,0,0,0,0,0,0,81,2,0.52,0.81,0.15,0.73,164,13,PortScan
1.11,udp,ssh,SF,748.0,6169,0,0,0,0,0,0,20,23,0.0,0.0,0.99,0.03,65,80,Normal
0.09,tcp,dns,SF,4105.0,9682,0,0,0,0,0,0,10,19,0.0,0.0,0.91,0.01,92,168,Normal
0.72,tcp,other,S0,1334.0,816,0,0,0,0,0,0,4,10,0.01,0.0,0.85,0.03,45,201,Normal
0.22,udp,http,SF,784.0,12540,0,0,0,0,0,0,17,21,0.0,0.0,0.9,0.06,62,202,Normal
0.13,tcp,ftp,RSTO,40.0,0,0,0,0,0,0,0,227,6,0.55,0.94,0.14,0.96,222,18,PortScan
0.85,tcp,dns,SF,6344.0,165,0,0,0,0,0,0,5,4,0.0,0.0,0.88,0.11,29,160,Normal
0.38,tcp,ftp,RSTO,60.0,0,0,0,0,0,0,0,50,8,0.28,0.68,0.02,0.82,131,8,PortScan
0.0,tcp,private,REJ,64.0,0,3,0,0,0,0,0,218,346,0.93,0.09,0.93,0.01,255,173,DoS
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,449,337,0.98,0.06,0.86,0.08,255,21,DoS
10.01,tcp,ssh,SF,402.0,203,0,0,1,5,0,0,76,87,0.18,0.34,0.89,0.06,118,91,BruteForce
0.36,tcp,other,SF,361.0,851,0,0,0,0,0,0,2,12,0.0,0.03,0.89,0.05,70,185,Normal
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,328,237,0.88,0.13,0.94,0.09,255,101,DoS
0.0,tcp,other,S0,0.0,0,0,0,0,0,0,0,159,371,0.89,0.1,0.88,0.1,255,209,DoS
0.0,tcp,other,S0,512.0,0,0,0,0,0,0,0,150,416,0.86,0.08,0.97,0.05,255,209,DoS
0.42,tcp,private,REJ,40.0,0,0,0,0,0,0,0,221,6,0.56,0.69,0.16,0.99,195,12,PortScan
3.16,tcp,ssh,SF,121.0,2113,0,0,0,0,0,0,30,28,0.01,0.0,0.82,0.06,55,206,Normal
1.64,udp,smtp,SF,562.0,1631,0,0,0,0,0,0,15,6,0.1,0.0,0.99,0.01,33,92,Normal
2.82,tcp,ssh,SF,401.0,922,0,0,5,5,0,0,61,20,0.01,0.13,0.97,0.02,101,104,BruteForce
4.12,udp,smtp,SF,1118.0,6331,0,0,0,0,0,0,19,11,0.0,0.02,0.96,0.03,27,82,Normal
4.87,udp,smtp,SF,1239.0,428,0,0,0,0,0,0,15,26,0.38,0.0,0.81,0.12,95,83,Normal
6.82,udp,http,SF,3938.0,3559,0,0,0,0,0,0,15,31,0.0,0.0,0.84,0.14,67,161,Normal
5.84,tcp,smtp,SF,296.0,1181,0,0,5,2,0,0,77,47,0.2,0.03,0.94,0.09,141,30,BruteForce
1.14,tcp,http,SF,2936.0,4133,0,0,0,0,0,0,16,34,0.0,0.0,0.83,0.14,47,180,Normal
4.53,tcp,ssh,SF,800.0,6466,0,0,0,0,0,0,13,23,0.0,0.0,0.8,0.11,48,241,Normal
2.83,tcp,ftp,SF,1200.0,1898,0,0,0,0,0,0,18,4,0.0,0.0,0.84,0.06,67,138,Normal
8.81,tcp,ssh,REJ,481.0,170,0,0,4,5,0,0,80,31,0.01,0.18,0.97,0.04,36,101,BruteForce
0.78,tcp,ftp,SF,795.0,1149,0,0,0,0,0,0,20,1,0.0,0.0,0.87,0.0,53,108,Normal
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,314,167,0.92,0.03,0.98,0.1,255,91,DoS
1.02,tcp,dns,SF,259.0,1991,0,0,0,0,0,0,33,6,0.0,0.02,0.94,0.09,29,223,Normal
0.0,tcp,other,REJ,0.0,0,0,0,0,0,0,0,202,326,0.95,0.04,0.91,0.06,255,154,DoS
7.65,tcp,smtp,SF,1207.0,2884,0,0,0,0,0,0,34,13,0.0,0.0,0.84,0.0,67,144,Normal
1.48,tcp,other,SF,485.0,2898,0,0,0,0,0,0,33,8,0.0,0.03,0.94,0.11,50,180,Normal
5.75,tcp,ftp,SF,422.0,885,0,0,3,5,0,0,73,22,0.18,0.16,0.9,0.05,60,95,BruteForce
0.63,tcp,other,SF,2453.0,17046,0,0,0,0,0,0,14,2,0.0,0.0,0.9,0.13,56,206,Normal
10.94,tcp,smtp,SF,315.0,356,0,0,4,4,0,0,97,34,0.12,0.19,0.91,0.02,118,93,BruteForce
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,485,333,0.96,0.01,0.86,0.09,255,171,DoS
0.0,udp,private,S0,0.0,0,0,0,0,0,0,0,451,335,0.75,0.04,0.97,0.02,255,103,DoS
0.16,udp,http,SF,1663.0,10761,0,0,0,0,0,0,3,7,0.02,0.06,0.94,0.01,27,168,Normal
0.0,udp,other,S0,512.0,0,3,0,0,0,0,0,278,489,0.84,0.17,0.95,0.07,255,174,DoS
0.17,tcp,http,S0,40.0,0,0,0,0,0,0,0,170,8,0.55,0.59,0.11,0.8,208,12,PortScan
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,413,307,0.87,0.03,0.92,0.02,255,134,DoS
0.12,tcp,private,REJ,0.0,0,0,0,0,0,0,0,281,8,0.36,0.85,0.13,0.97,149,6,PortScan
6.36,tcp,http,SF,932.0,15294,0,0,0,0,0,0,9,4,0.0,0.0,0.82,0.07,45,65,Normal
0.0,tcp,http,S0,1024.0,0,0,0,0,0,0,0,390,356,0.84,0.03,1.0,0.01,255,19,DoS
0.4,udp,dns,SF,81.0,7160,0,0,0,0,0,0,17,3,0.09,0.0,0.89,0.11,13,230,Normal
82.17,udp,other,SF,221.0,66,0,0,0,0,0,0,129,6,0.07,0.21,0.49,0.58,255,29,Botnet
0.08,tcp,other,S0,0.0,0,0,0,0,0,0,0,170,5,0.52,0.84,0.1,0.9,217,8,PortScan
0.49,tcp,ftp,SF,299.0,2853,0,0,0,0,0,0,10,3,0.02,0.0,0.95,0.1,87,95,Normal
13.97,tcp,other,S0,164.0,172,0,0,0,0,0,0,39,42,0.04,0.04,0.63,0.29,255,25,Botnet
0.0,udp,http,S0,1024.0,0,0,0,0,0,0,0,431,412,0.92,0.11,0.86,0.01,255,64,DoS
1.18,udp,ftp,SF,1018.0,12533,0,0,0,0,0,0,28,29,0.0,0.0,0.96,0.05,30,236,Normal
0.74,udp,dns,SF,1528.0,4333,0,0,0,0,0,0,6,10,0.0,0.0,0.98,0.07,58,157,Normal
1.74,tcp,smtp,SF,180.0,4533,0,0,0,0,0,0,23,7,0.02,0.07,0.98,0.13,94,197,Normal
0.41,tcp,other,SF,1489.0,2840,0,0,0,0,0,0,9,34,0.02,0.0,0.99,0.07,13,182,Normal
1.34,udp,dns,SF,872.0,2462,0,0,0,0,0,0,13,14,0.02,0.0,0.93,0.08,8,201,Normal
0.06,tcp,ssh,S0,0.0,0,0,0,0,0,0,0,72,3,0.37,0.95,0.06,0.86,213,8,PortScan
1.18,tcp,dns,SF,1047.0,7107,0,0,0,0,0,0,7,12,0.0,0.03,0.87,0.04,97,175,Normal
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,500,192,0.83,0.1,0.98,0.03,255,149,DoS
0.08,tcp,dns,SF,3770.0,493,0,0,0,0,0,0,17,16,0.0,0.01,0.99,0.1,84,218,Normal
33.2,udp,other,SF,313.0,136,0,0,0,0,0,0,42,35,0.1,0.13,0.61,0.43,255,35,Botnet
14.02,tcp,ftp,SF,693.0,851,0,0,2,4,0,0,38,21,0.16,0.14,0.86,0.09,136,140,BruteForce
0.61,tcp,other,SF,835.0,388,0,0,0,0,0,0,33,29,0.0,0.0,0.98,0.03,71,162,Normal
1.83,tcp,dns,SF,1515.0,3972,0,0,0,0,0,0,11,17,0.0,0.0,0.95,0.15,36,209,Normal
6.07,tcp,http,SF,952.0,10027,0,0,0,0,0,0,17,17,0.0,0.31,0.9,0.11,72,141,Normal
1.69,tcp,smtp,SF,969.0,878,0,0,0,0,0,0,31,19,0.0,0.0,0.82,0.0,28,72,Normal
2.05,tcp,smtp,SF,1597.0,14378,0,0,0,0,0,0,18,17,0.0,0.0,0.87,0.02,7,52,Normal
1.18,udp,other,S0,4199.0,5238,0,0,0,0,0,0,31,23,0.0,0.0,0.8,0.08,14,190,Normal
0.1,tcp,other,RSTO,0.0,0,0,0,0,0,0,0,234,2,0.62,0.81,0.17,0.8,160,14,PortScan
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,173,316,0.76,0.1,0.95,0.09,255,232,DoS
0.5,udp,http,SF,55.0,17173,0,0,0,0,0,0,12,17,0.0,0.0,0.82,0.1,92,74,Normal
0.07,tcp,other,RSTO,40.0,0,0,0,0,0,0,0,192,4,0.25,0.96,0.05,0.91,240,17,PortScan
0.35,udp,other,SF,5539.0,1912,0,0,0,0,0,0,1,11,0.07,0.11,0.84,0.06,73,130,Normal
0.0,tcp,other,REJ,64.0,0,1,0,0,0,0,0,290,375,0.89,0.03,0.9,0.08,255,148,DoS
0.0,tcp,private,REJ,1024.0,0,0,0,0,0,0,0,343,344,0.75,0.15,0.99,0.07,255,179,DoS
4.69,tcp,ftp,SF,364.0,384,0,0,4,3,0,0,13,61,0.03,0.12,0.97,0.04,147,97,BruteForce
1.74,udp,ssh,SF,1770.0,7586,0,0,0,0,0,0,3,8,0.0,0.0,0.86,0.15,54,66,Normal
0.44,tcp,ftp,SF,885.0,4466,0,0,0,0,0,0,4,21,0.04,0.12,0.95,0.0,56,210,Normal
8.45,tcp,smtp,SF,596.0,560,0,0,3,5,2,0,81,92,0.17,0.09,0.98,0.1,108,54,BruteForce
3.79,tcp,smtp,SF,2931.0,1519,0,0,0,0,0,0,11,8,0.0,0.0,0.81,0.1,94,132,Normal
0.17,tcp,http,RSTO,0.0,0,0,0,0,0,0,0,94,6,0.71,0.89,0.07,0.76,217,7,PortScan
12.0,tcp,private,SF,227.0,381,0,0,0,0,1,0,142,38,0.08,0.25,0.49,0.53,255,33,Botnet
0.0,tcp,http,REJ,512.0,0,1,0,0,0,0,0,327,396,0.77,0.17,0.87,0.02,255,93,DoS
0.22,tcp,ftp,S0,0.0,0,0,0,0,0,0,0,230,7,0.51,0.61,0.04,0.7,218,14,PortScan
0.05,tcp,other,S0,60.0,0,0,0,0,0,0,0,269,7,0.21,0.78,0.06,0.78,200,12,PortScan
0.38,tcp,ssh,SF,179.0,5315,0,0,0,0,0,0,15,2,0.0,0.0,0.92,0.02,33,56,Normal
0.11,tcp,dns,SF,2136.0,14739,0,0,0,0,0,0,3,27,0.0,0.01,0.8,0.09,65,160,Normal
0.05,tcp,http,SF,4209.0,493,0,0,0,0,0,0,12,24,0.05,0.19,0.87,0.04,42,77,Normal
0.0,tcp,other,SF,1024.0,0,0,0,0,0,0,0,456,190,0.85,0.1,0.87,0.06,255,105,DoS
6.18,udp,dns,SF,2005.0,2326,0,0,0,0,0,0,15,10,0.0,0.02,0.87,0.04,53,52,Normal
85.68,udp,dns,SF,293.0,175,0,0,0,0,0,0,67,22,0.11,0.01,0.43,0.39,255,10,Botnet
0.22,tcp,smtp,SF,768.0,19606,0,0,0,0,0,0,20,20,0.01,0.0,0.84,0.09,34,198,Normal
4.09,udp,ftp,SF,6853.0,463,0,0,0,0,0,0,19,33,0.0,0.0,0.83,0.06,2,159,Normal
0.0,tcp,private,S0,64.0,0,1,0,0,0,0,0,163,249,0.99,0.1,0.94,0.06,255,192,DoS
0.31,tcp,http,REJ,40.0,0,0,0,0,0,0,0,294,1,0.53,0.9,0.12,0.77,230,12,PortScan
0.11,tcp,other,RSTO,0.0,0,0,0,0,0,0,0,275,4,0.45,0.64,0.11,0.89,175,10,PortScan
0.0,tcp,other,S0,0.0,0,1,0,0,0,0,0,474,480,0.75,0.14,0.87,0.07,255,44,DoS
0.0,tcp,http,REJ,1024.0,0,0,0,0,0,0,0,368,436,0.96,0.16,1.0,0.1,255,204,DoS
4.01,tcp,smtp,REJ,658.0,5044,0,0,0,0,0,0,25,33,0.06,0.0,0.96,0.05,42,131,Normal
1.98,udp,ftp,SF,386.0,3942,0,0,0,0,0,0,5,19,0.0,0.05,0.98,0.06,91,159,Normal
5.12,udp,smtp,SF,449.0,12607,0,0,0,0,0,0,32,18,0.28,0.0,0.96,0.0,37,189,Normal
50.05,udp,private,SF,66.0,378,0,0,0,0,0,0,137,48,0.27,0.05,0.6,0.59,255,30,Botnet
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,396,460,0.81,0.05,0.87,0.02,255,157,DoS
3.47,tcp,ssh,SF,4038.0,434,0,0,0,0,0,0,21,10,0.01,0.01,0.82,0.06,21,187,Normal
0.41,tcp,ftp,RSTO,0.0,0,0,0,0,0,0,0,77,1,0.73,0.52,0.18,0.88,114,7,PortScan
0.17,tcp,ftp,SF,2031.0,2917,0,0,0,0,0,0,2,28,0.0,0.32,0.98,0.05,57,125,Normal
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,418,298,0.82,0.03,0.88,0.01,255,35,DoS
1.7,tcp,ftp,SF,1213.0,1747,0,0,0,0,0,0,3,30,0.0,0.0,0.92,0.01,54,126,Normal
2.27,tcp,smtp,REJ,260.0,199,0,0,4,4,0,0,43,73,0.12,0.09,0.97,0.01,93,94,BruteForce
2.67,udp,smtp,SF,471.0,1451,0,0,0,0,0,0,27,15,0.0,0.0,0.86,0.14,50,116,Normal
3.25,tcp,ftp,SF,294.0,2245,0,0,0,0,0,0,22,1,0.13,0.0,0.95,0.05,1,196,Normal
40.87,tcp,other,S0,236.0,302,0,0,0,0,0,0,139,44,0.1,0.05,0.68,0.38,255,20,Botnet
0.39,tcp,private,RSTO,0.0,0,0,0,0,0,0,0,64,5,0.35,0.66,0.04,0.82,145,9,PortScan
0.0,tcp,http,S0,64.0,0,0,0,0,0,0,0,408,318,0.91,0.09,1.0,0.1,255,209,DoS
6.31,tcp,ssh,SF,263.0,243,0,0,5,2,0,0,15,34,0.16,0.18,0.99,0.01,130,140,BruteForce
0.49,tcp,other,REJ,0.0,0,0,0,0,0,0,0,292,1,0.25,0.55,0.02,0.86,245,13,PortScan
1.96,tcp,ftp,REJ,626.0,1092,0,0,2,3,0,0,64,80,0.02,0.37,0.9,0.09,25,132,BruteForce
0.22,tcp,dns,SF,781.0,3695,0,0,0,0,0,0,3,33,0.0,0.0,0.85,0.12,14,220,Normal
2.25,icmp,smtp,SF,1235.0,12592,0,0,0,0,0,0,13,34,0.0,0.0,0.97,0.04,57,148,Normal
91.44,tcp,private,S0,160.0,344,0,0,0,0,1,0,105,24,0.23,0.16,0.53,0.52,255,7,Botnet
0.68,tcp,other,SF,748.0,8626,0,0,0,0,0,0,14,28,0.07,0.01,0.87,0.02,62,64,Normal
0.66,tcp,ftp,SF,547.0,2568,0,0,0,0,0,0,4,29,0.02,0.13,1.0,0.08,14,92,Normal
0.13,tcp,smtp,SF,2220.0,11502,0,0,0,0,0,0,25,28,0.0,0.0,0.91,0.12,17,87,Normal
0.6,tcp,http,SF,4782.0,31891,0,0,0,0,0,0,3,22,0.0,0.01,0.85,0.1,36,55,Normal
0.15,icmp,ftp,SF,354.0,9492,0,0,0,0,0,0,31,34,0.02,0.0,0.83,0.1,72,197,Normal
0.6,tcp,dns,SF,523.0,662,0,0,0,0,0,0,4,5,0.0,0.04,0.96,0.09,32,185,Normal
40.18,tcp,private,SF,244.0,394,0,0,0,0,0,0,105,42,0.27,0.29,0.52,0.24,255,7,Botnet
0.3,udp,smtp,SF,2740.0,7927,0,0,0,0,0,0,18,33,0.0,0.0,0.89,0.07,53,217,Normal
0.0,udp,other,S0,512.0,0,3,0,0,0,0,0,200,248,0.94,0.0,0.91,0.04,255,117,DoS
9.23,tcp,smtp,SF,399.0,1051,0,0,5,2,0,0,79,85,0.16,0.29,0.95,0.08,145,64,BruteForce
3.65,tcp,ftp,SF,5515.0,4014,0,0,0,0,0,0,14,33,0.0,0.18,0.93,0.05,92,167,Normal
1.89,tcp,ssh,SF,729.0,4329,0,0,0,0,0,0,17,3,0.17,0.02,0.88,0.12,1,211,Normal
0.08,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,279,9,0.5,0.74,0.05,0.99,151,8,PortScan
0.45,tcp,smtp,SF,119.0,2983,0,0,0,0,0,0,30,21,0.0,0.02,0.81,0.13,11,243,Normal
6.27,tcp,other,SF,6571.0,3259,0,0,0,0,0,0,3,10,0.0,0.0,0.94,0.09,17,126,Normal
2.53,tcp,other,SF,1601.0,5103,0,0,0,0,0,0,32,19,0.0,0.0,1.0,0.13,83,163,Normal
0.0,tcp,other,S0,64.0,0,1,0,0,0,0,0,320,476,0.81,0.05,0.91,0.01,255,67,DoS
0.0,tcp,other,S0,64.0,0,0,0,0,0,0,0,431,319,0.78,0.17,0.91,0.03,255,88,DoS
0.28,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,242,8,0.73,0.65,0.16,0.95,116,17,PortScan
0.46,tcp,other,SF,171.0,5085,0,0,0,0,0,0,11,23,0.0,0.0,0.82,0.09,5,219,Normal
2.08,udp,ssh,SF,1387.0,4500,0,0,0,0,0,0,21,5,0.19,0.0,0.98,0.1,35,213,Normal
114.79,tcp,other,SF,101.0,233,0,0,0,0,0,0,66,10,0.19,0.28,0.43,0.49,255,38,Botnet
0.26,tcp,ssh,REJ,40.0,0,0,0,0,0,0,0,190,8,0.38,0.52,0.08,0.82,175,2,PortScan
1.9,tcp,http,SF,1290.0,2997,0,0,0,0,0,0,7,13,0.07,0.0,0.92,0.14,98,138,Normal
0.74,udp,ftp,SF,172.0,6178,0,0,0,0,0,0,1,33,0.0,0.04,0.91,0.14,95,229,Normal
0.0,tcp,other,S0,512.0,0,0,0,0,0,0,0,292,275,0.78,0.13,0.91,0.03,255,177,DoS
0.97,tcp,ssh,SF,924.0,717,0,0,0,0,0,0,5,15,0.0,0.0,0.94,0.03,11,61,Normal
1.29,tcp,dns,SF,280.0,9119,0,0,0,0,0,0,19,29,0.0,0.07,0.97,0.04,24,90,Normal
0.42,tcp,ftp,SF,342.0,5588,0,0,0,0,0,0,27,5,0.05,0.0,0.83,0.06,49,176,Normal
0.33,tcp,ssh,RSTO,40.0,0,0,0,0,0,0,0,82,6,0.53,0.91,0.1,0.99,111,11,PortScan
0.18,tcp,ssh,S0,40.0,0,0,0,0,0,0,0,292,6,0.71,0.51,0.1,0.92,124,6,PortScan
0.76,tcp,smtp,SF,840.0,1958,0,0,0,0,0,0,2,24,0.06,0.0,0.81,0.01,69,77,Normal
0.12,tcp,ftp,REJ,0.0,0,0,0,0,0,0,0,166,2,0.56,0.89,0.13,0.95,185,5,PortScan
0.0,tcp,private,S0,64.0,0,0,0,0,0,0,0,286,428,0.91,0.03,0.96,0.09,255,180,DoS
0.0,tcp,private,S0,512.0,0,0,0,0,0,0,0,267,485,0.76,0.1,0.96,0.06,255,62,DoS
11.52,tcp,ssh,SF,389.0,629,0,0,5,5,0,0,41,23,0.18,0.06,0.86,0.09,27,114,BruteForce
13.61,tcp,ftp,SF,780.0,1146,0,0,2,2,1,0,47,39,0.2,0.26,0.97,0.05,24,53,BruteForce
1.38,tcp,other,SF,551.0,1205,0,0,0,0,0,0,24,14,0.02,0.0,0.93,0.11,37,182,Normal
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,277,429,0.85,0.07,0.92,0.0,255,92,DoS
0.0,icmp,other,S0,0.0,0,0,0,0,0,0,0,417,455,0.8,0.06,0.91,0.07,255,220,DoS
0.0,udp,private,S0,64.0,0,0,0,0,0,0,0,348,175,0.84,0.11,0.99,0.05,255,253,DoS
3.78,udp,ftp,REJ,1104.0,5112,0,0,0,0,0,0,4,2,0.0,0.0,0.96,0.08,94,224,Normal
12.32,tcp,smtp,SF,513.0,162,0,0,1,5,0,0,91,52,0.05,0.14,0.83,0.09,29,131,BruteForce
14.98,tcp,ftp,REJ,371.0,284,0,0,1,3,0,0,53,27,0.07,0.01,0.86,0.08,137,25,BruteForce
0.48,tcp,ssh,RSTO,40.0,0,0,0,0,0,0,0,279,4,0.36,0.76,0.06,0.77,140,19,PortScan
0.11,tcp,ssh,SF,216.0,847,0,0,0,0,0,0,7,22,0.0,0.0,0.91,0.09,37,65,Normal
0.0,tcp,private,REJ,64.0,0,0,0,0,0,0,0,419,331,0.86,0.01,0.99,0.08,255,174,DoS
63.53,tcp,dns,S0,350.0,127,0,0,1,0,0,0,62,29,0.09,0.17,0.69,0.22,255,5,Botnet
2.99,tcp,http,SF,673.0,12506,0,0,0,0,0,0,31,10,0.0,0.0,0.88,0.14,36,135,Normal
1.31,tcp,dns,SF,265.0,8199,0,0,0,0,0,0,16,31,0.0,0.0,0.91,0.09,82,111,Normal
0.0,tcp,other,SF,512.0,0,0,0,0,0,0,0,474,372,0.79,0.01,0.9,0.08,255,178,DoS
0.54,tcp,smtp,SF,782.0,10528,0,0,0,0,0,0,14,30,0.0,0.04,0.96,0.03,59,216,Normal
1.1,tcp,ssh,SF,368.0,2875,0,0,0,0,0,0,8,16,0.0,0.0,0.81,0.12,1,182,Normal
0.0,udp,other,S0,0.0,0,0,0,0,0,0,0,241,363,0.87,0.19,0.99,0.0,255,96,DoS
0.06,tcp,other,REJ,60.0,0,0,0,0,0,0,0,145,5,0.56,0.7,0.11,0.85,145,19,PortScan
0.44,tcp,ftp,S0,40.0,0,0,0,0,0,0,0,208,8,0.59,0.55,0.05,0.82,116,11,PortScan
4.27,tcp,ssh,SF,661.0,237,0,0,0,0,0,0,13,21,0.0,0.0,0.88,0.1,18,52,Normal
