duration,protocol_type,service,flag,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,num_root,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type
19.53,tcp,dns,S0,365.0,236,0,0,0,0,0,0,111,21,0.13,0.01,0.54,0.51,255,37,Botnet
0.34,tcp,other,S0,0.0,0,0,0,0,0,0,0,201,6,0.21,0.76,0.06,0.9,202,10,PortScan
4.06,tcp,smtp,REJ,168.0,1183,0,0,2,4,0,0,90,15,0.13,0.1,0.98,0.09,83,64,BruteForce
5.29,tcp,ftp,REJ,166.0,231,0,0,1,2,1,0,92,62,0.14,0.11,0.83,0.08,103,56,BruteForce
87.25,tcp,private,SF,277.0,270,0,0,0,0,0,0,72,24,0.29,0.04,0.63,0.26,255,39,Botnet
0.39,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,64,2,0.38,0.5,0.13,0.94,154,3,PortScan
0.92,tcp,smtp,SF,201.0,4233,0,0,0,0,0,0,9,19,0.0,0.0,0.96,0.0,26,130,Normal
0.12,tcp,ftp,RSTO,40.0,0,0,0,0,0,0,0,262,1,0.34,0.87,0.17,0.77,162,17,PortScan
0.09,tcp,ssh,S0,60.0,0,0,0,0,0,0,0,103,7,0.37,0.73,0.11,0.85,139,6,PortScan
1.73,tcp,other,SF,3431.0,687,0,0,0,0,0,0,14,13,0.0,0.0,0.98,0.15,61,77,Normal
0.45,tcp,http,RSTO,0.0,0,0,0,0,0,0,0,233,1,0.65,0.78,0.2,0.91,201,16,PortScan
1.35,tcp,ssh,S0,1235.0,3791,0,0,0,0,0,0,4,34,0.0,0.0,0.96,0.11,89,62,Normal
0.41,tcp,private,REJ,40.0,0,0,0,0,0,0,0,197,1,0.35,0.84,0.17,0.75,139,2,PortScan
0.06,icmp,ftp,SF,1490.0,2192,0,0,0,0,0,0,28,11,0.06,0.0,0.99,0.04,61,53,Normal
13.67,tcp,ssh,SF,748.0,397,0,0,5,3,0,0,65,24,0.06,0.16,1.0,0.01,82,31,BruteForce
0.73,tcp,http,SF,1000.0,4114,0,0,0,0,0,0,2,25,0.29,0.0,0.99,0.14,22,239,Normal
6.75,tcp,ftp,SF,424.0,364,0,0,3,5,2,0,51,44,0.14,0.08,0.89,0.04,77,111,BruteForce
1.6,tcp,dns,SF,2863.0,12732,0,0,0,0,0,0,17,23,0.0,0.0,0.93,0.05,33,109,Normal
0.46,icmp,ssh,SF,709.0,2593,0,0,0,0,0,0,26,16,0.15,0.0,0.87,0.03,95,168,Normal
2.58,tcp,smtp,S0,1306.0,2283,0,0,0,0,0,0,21,8,0.0,0.0,0.93,0.04,54,55,Normal
97.21,tcp,dns,SF,129.0,281,0,0,0,0,0,0,70,30,0.14,0.22,0.44,0.41,255,6,Botnet
0.33,tcp,ftp,RSTO,40.0,0,0,0,0,0,0,0,160,6,0.5,0.63,0.07,0.73,100,9,PortScan
5.57,udp,smtp,SF,3821.0,5125,0,0,0,0,0,0,27,14,0.0,0.0,0.87,0.06,5,223,Normal
1.83,tcp,other,SF,1445.0,126,0,0,0,0,0,0,10,28,0.0,0.0,0.83,0.06,98,104,Normal
0.1,tcp,dns,SF,114.0,8381,0,0,0,0,0,0,27,25,0.0,0.02,0.91,0.13,63,104,Normal
0.5,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,132,1,0.22,0.61,0.03,0.99,173,19,PortScan
0.27,tcp,private,REJ,60.0,0,0,0,0,0,0,0,74,8,0.47,0.74,0.08,0.87,126,9,PortScan
1.42,udp,http,SF,614.0,903,0,0,0,0,0,0,8,9,0.04,0.05,0.98,0.14,18,129,Normal
0.09,tcp,http,S0,0.0,0,0,0,0,0,0,0,246,7,0.36,0.74,0.13,0.79,132,6,PortScan
1.64,udp,http,SF,1933.0,423,0,0,0,0,0,0,9,8,0.02,0.01,0.81,0.12,57,249,Normal
2.74,tcp,http,SF,2219.0,2006,0,0,0,0,0,0,11,4,0.44,0.01,0.9,0.12,47,93,Normal
0.13,tcp,ftp,REJ,0.0,0,0,0,0,0,0,0,71,1,0.68,0.98,0.02,0.82,187,5,PortScan
0.1,tcp,private,RSTO,60.0,0,0,0,0,0,0,0,90,7,0.65,0.99,0.14,0.71,224,1,PortScan
4.72,tcp,ftp,SF,402.0,363,0,0,4,3,2,0,87,89,0.13,0.13,0.93,0.07,85,30,BruteForce
14.5,tcp,ssh,SF,263.0,664,0,0,4,2,1,0,30,15,0.11,0.19,0.81,0.08,131,94,BruteForce
1.03,tcp,dns,SF,567.0,3070,0,0,0,0,0,0,3,12,0.0,0.09,0.83,0.02,53,90,Normal
1.73,tcp,ftp,S0,1121.0,488,0,0,0,0,0,0,7,29,0.0,0.0,0.98,0.02,99,253,Normal
5.58,tcp,smtp,SF,444.0,561,0,0,1,2,0,0,47,11,0.01,0.38,0.86,0.05,128,75,BruteForce
0.59,icmp,http,SF,535.0,1686,0,0,0,0,0,0,27,25,0.0,0.01,0.93,0.03,38,155,Normal
2.37,tcp,http,SF,120.0,9671,0,0,0,0,0,0,27,2,0.08,0.0,0.95,0.05,36,132,Normal
0.42,tcp,other,REJ,0.0,0,0,0,0,0,0,0,252,6,0.71,0.52,0.0,0.74,164,1,PortScan
0.9,tcp,ssh,SF,691.0,1309,0,0,0,0,0,0,25,17,0.01,0.0,1.0,0.09,71,218,Normal
3.11,tcp,ssh,SF,1701.0,362,0,0,0,0,0,0,5,7,0.0,0.0,0.91,0.04,35,235,Normal
0.27,tcp,other,SF,3089.0,2767,0,0,0,0,0,0,30,6,0.0,0.0,0.87,0.09,12,173,Normal
0.24,udp,smtp,SF,,7180,0,0,0,0,0,0,10,27,0.04,0.0,0.94,0.1,80,245,Normal
2.12,tcp,ftp,SF,576.0,789,0,0,1,5,0,0,91,13,0.19,0.17,0.96,0.09,94,55,BruteForce
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,367,216,0.79,0.18,0.94,0.08,255,244,DoS
1.98,tcp,smtp,SF,303.0,2739,0,0,0,0,0,0,28,31,0.0,0.0,0.86,0.14,65,147,Normal
0.4,tcp,private,S0,40.0,0,0,0,0,0,0,0,283,5,0.62,0.74,0.06,0.76,105,16,PortScan
0.78,udp,http,SF,3811.0,11819,0,0,0,0,0,0,33,29,0.0,0.0,0.91,0.05,75,66,Normal
0.81,udp,dns,SF,4916.0,8964,0,0,0,0,0,0,5,30,0.21,0.0,0.85,0.03,70,241,Normal
87.4,udp,other,S0,377.0,234,0,0,0,0,0,0,141,41,0.06,0.25,0.48,0.48,255,34,Botnet
2.93,tcp,ssh,REJ,2941.0,560,0,0,0,0,0,0,7,24,0.0,0.08,0.91,0.07,89,227,Normal
2.22,tcp,ftp,REJ,761.0,996,0,0,1,2,0,0,96,13,0.05,0.17,0.86,0.01,125,71,BruteForce
0.14,tcp,ftp,S0,40.0,0,0,0,0,0,0,0,281,7,0.67,0.75,0.16,0.79,138,4,PortScan
7.48,tcp,smtp,SF,1333.0,27237,0,0,0,0,0,0,17,20,0.0,0.0,0.91,0.08,57,198,Normal
70.5,tcp,dns,SF,267.0,236,0,0,1,0,0,0,28,12,0.15,0.26,0.7,0.5,255,39,Botnet
92.28,udp,dns,S0,319.0,230,0,0,0,0,0,0,97,19,0.25,0.26,0.47,0.5,255,27,Botnet
1.42,udp,ftp,SF,491.0,10575,0,0,0,0,0,0,33,24,0.0,0.0,0.85,0.05,46,230,Normal
6.43,tcp,smtp,SF,444.0,530,0,0,4,2,0,0,88,20,0.19,0.37,0.83,0.01,123,52,BruteForce
0.71,tcp,smtp,SF,1345.0,488,0,0,0,0,0,0,1,20,0.18,0.02,0.99,0.03,67,112,Normal
4.58,tcp,ftp,SF,266.0,323,0,0,0,0,0,0,25,23,0.0,0.08,0.97,0.06,21,216,Normal
79.69,tcp,dns,SF,334.0,73,0,0,0,0,0,0,148,45,0.21,0.03,0.5,0.31,255,25,Botnet
0.08,tcp,http,S0,0.0,0,0,0,0,0,0,0,299,3,0.25,0.77,0.18,0.82,242,14,PortScan
2.36,tcp,ssh,SF,2375.0,24236,0,0,0,0,0,0,19,31,0.04,0.0,0.82,0.06,86,190,Normal
0.27,tcp,ftp,SF,1617.0,9795,0,0,0,0,0,0,28,3,0.0,0.05,0.86,0.08,61,91,Normal
4.23,tcp,smtp,SF,828.0,3725,0,0,0,0,0,0,20,10,0.0,0.0,0.9,0.05,53,86,Normal
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,324,285,0.89,0.17,0.89,0.08,255,201,DoS
0.32,tcp,private,REJ,60.0,0,0,0,0,0,0,0,201,9,0.41,0.95,0.17,0.99,146,3,PortScan
34.91,tcp,dns,SF,102.0,102,0,0,1,0,1,0,92,11,0.09,0.03,0.61,0.51,255,26,Botnet
4.54,tcp,ssh,REJ,659.0,654,0,0,2,2,0,0,20,79,0.02,0.18,0.87,0.09,120,57,BruteForce
0.41,udp,http,SF,4814.0,6937,0,0,0,0,0,0,9,32,0.0,0.0,0.96,0.08,26,57,Normal
37.75,tcp,other,SF,306.0,380,0,0,1,0,0,0,34,11,0.24,0.26,0.51,0.58,255,44,Botnet
0.25,tcp,http,REJ,40.0,0,0,0,0,0,0,0,240,9,0.7,0.68,0.04,0.85,175,16,PortScan
0.34,tcp,dns,SF,113.0,2515,0,0,0,0,0,0,15,9,0.08,0.0,0.98,0.02,33,111,Normal
0.36,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,280,7,0.5,0.55,0.05,0.96,118,17,PortScan
0.18,tcp,ssh,REJ,0.0,0,0,0,0,0,0,0,284,8,0.21,0.55,0.12,0.71,138,16,PortScan
0.4,tcp,http,RSTO,40.0,0,0,0,0,0,0,0,108,9,0.74,0.67,0.19,0.79,213,10,PortScan
38.36,tcp,dns,SF,370.0,299,0,0,0,0,0,0,73,13,0.21,0.19,0.72,0.36,255,47,Botnet
8.47,tcp,dns,SF,111.0,4078,0,0,0,0,0,0,17,11,0.0,0.0,0.85,0.15,3,60,Normal
3.04,tcp,other,SF,1351.0,8871,0,0,0,0,0,0,4,24,0.0,0.08,0.93,0.01,48,105,Normal
2.18,tcp,ssh,SF,1133.0,323,0,0,0,0,0,0,22,18,0.0,0.0,0.88,0.02,16,52,Normal
0.26,tcp,other,REJ,60.0,0,0,0,0,0,0,0,115,7,0.24,0.53,0.16,0.85,191,6,PortScan
7.12,tcp,ftp,SF,588.0,1176,0,0,3,5,0,0,41,17,0.11,0.29,0.83,0.05,131,34,BruteForce
1.58,tcp,ftp,SF,1874.0,9017,0,0,0,0,0,0,14,1,0.01,0.0,0.83,0.05,81,161,Normal
0.13,tcp,other,REJ,60.0,0,0,0,0,0,0,0,198,1,0.46,0.5,0.13,0.75,153,7,PortScan
111.64,tcp,other,SF,138.0,289,0,0,1,0,0,0,74,33,0.26,0.1,0.49,0.41,255,48,Botnet
1.08,udp,other,SF,1521.0,4530,0,0,0,0,0,0,9,15,0.0,0.0,0.86,0.02,99,232,Normal
1.81,tcp,ssh,SF,1232.0,2731,0,0,0,0,0,0,25,7,0.0,0.0,0.98,0.09,20,95,Normal
0.02,tcp,ftp,REJ,40.0,0,0,0,0,0,0,0,108,2,0.64,0.88,0.05,0.86,254,14,PortScan
0.0,tcp,http,S0,0.0,0,0,0,0,0,0,0,310,502,0.81,0.1,0.91,0.08,255,143,DoS
3.21,tcp,smtp,SF,141.0,660,0,0,2,2,0,0,94,14,0.04,0.29,0.82,0.06,119,109,BruteForce
1.42,udp,ssh,SF,1271.0,1501,0,0,0,0,0,0,30,34,0.0,0.0,0.9,0.05,78,174,Normal
0.62,tcp,smtp,SF,214.0,2405,0,0,0,0,0,0,19,15,0.0,0.03,0.98,0.05,28,97,Normal
0.03,udp,http,SF,308.0,4537,0,0,0,0,0,0,3,5,0.18,0.0,0.95,0.14,26,230,Normal
3.01,tcp,other,SF,1880.0,4074,0,0,0,0,0,0,33,11,0.0,0.0,0.96,0.04,93,154,Normal
0.06,tcp,ssh,REJ,60.0,0,0,0,0,0,0,0,276,2,0.52,0.76,0.02,0.94,221,6,PortScan
14.19,tcp,ftp,REJ,545.0,1035,0,0,5,3,0,0,28,27,0.16,0.21,0.91,0.02,104,119,BruteForce
0.27,tcp,private,S0,40.0,0,0,0,0,0,0,0,90,4,0.78,0.54,0.02,0.93,226,17,PortScan
1.6,tcp,ftp,SF,2247.0,7255,0,0,0,0,0,0,24,17,0.0,0.0,0.88,0.09,48,203,Normal
0.0,tcp,private,REJ,40.0,0,0,0,0,0,0,0,244,4,0.63,0.98,0.04,0.9,113,4,PortScan
0.42,tcp,ssh,RSTO,40.0,0,0,0,0,0,0,0,261,4,0.48,0.66,0.02,0.96,178,1,PortScan
0.31,tcp,ssh,SF,394.0,406,0,0,0,0,0,0,17,6,0.0,0.04,0.86,0.01,35,83,Normal
0.25,tcp,ssh,REJ,0.0,0,0,0,0,0,0,0,114,7,0.77,0.95,0.05,0.7,189,5,PortScan
0.22,udp,ssh,SF,2033.0,3044,0,0,0,0,0,0,21,12,0.0,0.0,0.83,0.05,79,179,Normal
39.42,tcp,dns,SF,210.0,361,0,0,0,0,0,0,75,49,0.2,0.22,0.77,0.35,255,43,Botnet
0.13,tcp,ssh,REJ,40.0,0,0,0,0,0,0,0,103,8,0.46,0.83,0.16,0.7,109,16,PortScan
1.27,tcp,smtp,SF,3157.0,349,0,0,0,0,0,0,28,19,0.0,0.0,0.91,0.06,12,150,Normal
1.23,udp,other,S0,73.0,2537,0,0,0,0,0,0,34,11,0.0,0.0,0.91,0.01,96,188,Normal
0.33,tcp,private,RSTO,0.0,0,0,0,0,0,0,0,71,4,0.59,0.6,0.1,0.99,199,12,PortScan
21.18,tcp,private,SF,246.0,369,0,0,0,0,0,0,23,19,0.28,0.03,0.63,0.59,255,18,Botnet
0.11,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,107,5,0.48,0.86,0.07,0.97,218,16,PortScan
0.68,tcp,other,SF,2505.0,12575,0,0,0,0,0,0,15,17,0.0,0.0,0.98,0.08,87,74,Normal
59.29,tcp,other,SF,128.0,87,0,0,1,0,0,0,129,31,0.23,0.19,0.47,0.36,255,34,Botnet
3.85,tcp,smtp,SF,93.0,8894,0,0,0,0,0,0,4,28,0.53,0.0,0.92,0.12,52,72,Normal
2.33,udp,ftp,SF,693.0,7877,0,0,0,0,0,0,8,32,0.0,0.0,0.85,0.14,88,134,Normal
1.47,udp,dns,SF,555.0,2430,0,0,0,0,0,0,13,14,0.0,0.0,0.89,0.11,31,159,Normal
0.03,tcp,ssh,SF,1637.0,685,0,0,0,0,0,0,24,14,0.01,0.0,0.93,0.02,44,179,Normal
17.53,tcp,other,SF,348.0,284,0,0,0,0,0,0,114,46,0.01,0.28,0.51,0.6,255,6,Botnet
0.04,tcp,http,SF,42.0,2410,0,0,0,0,0,0,23,25,0.0,0.05,0.88,0.09,63,223,Normal
7.12,tcp,smtp,SF,544.0,105,0,0,0,0,0,0,4,16,0.01,0.0,0.81,0.04,31,217,Normal
0.26,tcp,http,REJ,60.0,0,0,0,0,0,0,0,295,4,0.52,0.86,0.12,0.75,158,7,PortScan
4.37,tcp,ssh,SF,2042.0,2849,0,0,0,0,0,0,22,9,0.01,0.01,0.9,0.12,82,248,Normal
2.73,tcp,ftp,SF,4345.0,3027,0,0,0,0,0,0,26,9,0.0,0.0,0.92,0.13,18,122,Normal
0.45,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,89,1,0.76,0.61,0.08,0.89,106,19,PortScan
0.0,icmp,private,REJ,0.0,0,0,0,0,0,0,0,255,388,0.86,0.05,0.85,0.0,255,189,DoS
1.18,tcp,dns,SF,388.0,2980,0,0,0,0,0,0,22,7,0.0,0.0,0.88,0.05,4,96,Normal
33.76,tcp,dns,SF,243.0,117,0,0,0,0,0,0,139,48,0.3,0.21,0.57,0.47,255,39,Botnet
0.0,tcp,http,S0,512.0,0,0,0,0,0,0,0,374,424,0.96,0.01,0.95,0.06,255,43,DoS
0.55,tcp,smtp,SF,148.0,300,0,0,0,0,0,0,23,1,0.14,0.0,0.95,0.1,39,138,Normal
12.01,tcp,smtp,REJ,222.0,596,0,0,1,3,0,0,20,44,0.18,0.18,0.8,0.04,76,55,BruteForce
0.0,tcp,other,S0,512.0,0,0,0,0,0,0,0,240,263,0.9,0.16,0.86,0.04,255,225,DoS
67.52,tcp,dns,SF,243.0,231,0,0,0,0,0,0,127,29,0.18,0.27,0.62,0.41,255,31,Botnet
4.43,tcp,smtp,SF,225.0,700,0,0,4,3,0,0,45,70,0.16,0.03,0.89,0.07,20,41,BruteForce
79.36,tcp,dns,SF,181.0,69,0,0,0,0,0,0,29,18,0.18,0.28,0.79,0.34,255,26,Botnet
2.31,udp,smtp,SF,87.0,4084,0,0,0,0,0,0,3,14,0.0,0.01,0.94,0.02,57,92,Normal
110.88,tcp,other,SF,178.0,180,0,0,0,0,0,0,83,36,0.02,0.28,0.4,0.4,255,8,Botnet
0.54,tcp,smtp,SF,6797.0,4873,0,0,0,0,0,0,11,2,0.0,0.0,0.83,0.01,26,62,Normal
96.76,tcp,private,SF,313.0,241,0,0,0,0,0,0,44,24,0.13,0.07,0.47,0.58,255,44,Botnet
2.74,tcp,ssh,SF,368.0,971,0,0,2,5,0,0,13,70,0.1,0.05,0.86,0.0,92,67,BruteForce
9.42,tcp,smtp,REJ,109.0,826,0,0,3,3,0,0,26,86,0.13,0.29,0.88,0.02,125,23,BruteForce
1.58,tcp,ftp,SF,350.0,823,0,0,2,2,2,0,40,25,0.19,0.14,0.94,0.09,61,82,BruteForce
0.23,tcp,ftp,REJ,40.0,0,0,0,0,0,0,0,200,9,0.67,0.88,0.17,0.74,167,8,PortScan
0.57,tcp,other,SF,1792.0,1481,0,0,0,0,0,0,2,28,0.0,0.0,0.94,0.1,22,164,Normal
3.17,tcp,ssh,SF,162.0,784,0,0,4,2,0,0,79,50,0.02,0.25,0.87,0.08,113,93,BruteForce
1.16,tcp,dns,SF,1162.0,10166,0,0,0,0,0,0,27,13,0.0,0.0,0.81,0.12,57,229,Normal
0.02,tcp,ftp,RSTO,0.0,0,0,0,0,0,0,0,71,2,0.43,0.59,0.03,0.79,220,11,PortScan
0.45,tcp,http,S0,40.0,0,0,0,0,0,0,0,205,9,0.62,0.59,0.14,1.0,216,13,PortScan
0.09,tcp,ftp,SF,1901.0,5850,0,0,0,0,0,0,34,22,0.0,0.0,0.96,0.06,40,158,Normal
4.13,tcp,http,SF,614.0,21883,0,0,0,0,0,0,5,8,0.31,0.0,0.97,0.09,71,186,Normal
14.07,tcp,ftp,REJ,362.0,875,0,0,4,3,2,0,71,86,0.06,0.09,0.8,0.07,44,33,BruteForce
96.69,tcp,dns,SF,85.0,150,0,0,0,0,0,0,26,8,0.06,0.15,0.51,0.43,255,37,Botnet
0.38,tcp,dns,SF,1017.0,2870,0,0,0,0,0,0,4,24,0.0,0.01,0.81,0.03,68,75,Normal
2.75,udp,dns,SF,437.0,25419,0,0,0,0,0,0,8,22,0.05,0.0,0.92,0.12,57,148,Normal
0.38,tcp,smtp,SF,635.0,4333,0,0,0,0,0,0,27,3,0.0,0.0,0.96,0.05,57,59,Normal
2.74,udp,http,SF,450.0,391,0,0,0,0,0,0,30,27,0.0,0.0,0.99,0.08,9,144,Normal
9.81,tcp,smtp,SF,412.0,1041,0,0,4,4,0,0,55,30,0.19,0.09,0.87,0.0,103,113,BruteForce
0.5,tcp,ssh,SF,2266.0,2426,0,0,0,0,0,0,11,28,0.01,0.0,0.9,0.08,62,143,Normal
0.31,tcp,ssh,RSTO,60.0,0,0,0,0,0,0,0,98,4,0.47,0.53,0.03,0.86,253,8,PortScan
0.44,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,268,7,0.43,0.9,0.04,0.87,188,17,PortScan
0.38,tcp,ftp,REJ,40.0,0,0,0,0,0,0,0,181,4,0.74,0.8,0.07,0.77,158,1,PortScan
0.37,udp,smtp,SF,,13330,0,0,0,0,0,0,22,1,0.0,0.02,0.84,0.01,53,93,Normal
5.72,tcp,http,SF,2161.0,7470,0,0,0,0,0,0,3,25,0.21,0.0,0.97,0.07,46,248,Normal
3.91,udp,ssh,SF,2052.0,5419,0,0,0,0,0,0,34,32,0.01,0.0,0.84,0.03,62,241,Normal
1.68,udp,smtp,SF,305.0,4861,0,0,0,0,0,0,10,3,0.0,0.0,0.97,0.1,51,200,Normal
12.34,tcp,ssh,REJ,285.0,634,0,0,2,2,0,0,16,16,0.01,0.32,0.95,0.08,100,57,BruteForce
2.12,tcp,ssh,SF,1494.0,8546,0,0,0,0,0,0,8,27,0.0,0.0,0.85,0.09,21,217,Normal
0.33,tcp,ssh,RSTO,0.0,0,0,0,0,0,0,0,76,5,0.38,0.94,0.07,0.86,162,19,PortScan
0.46,tcp,private,RSTO,0.0,0,0,0,0,0,0,0,161,7,0.61,0.91,0.08,0.77,106,2,PortScan
2.8,tcp,http,SF,93.0,4726,0,0,0,0,0,0,7,1,0.0,0.0,0.99,0.09,4,192,Normal
0.96,icmp,http,SF,939.0,4053,0,0,0,0,0,0,30,3,0.03,0.0,1.0,0.01,71,68,Normal
2.6,udp,smtp,SF,,1478,0,0,0,0,0,0,4,13,0.0,0.0,0.95,0.11,1,155,Normal
1.49,udp,ssh,SF,576.0,9948,0,0,0,0,0,0,29,17,0.0,0.01,0.97,0.01,56,66,Normal
11.07,tcp,ftp,REJ,253.0,386,0,0,3,4,0,0,48,46,0.15,0.23,0.94,0.05,130,122,BruteForce
2.25,tcp,smtp,SF,4284.0,5328,0,0,0,0,0,0,27,7,0.0,0.01,0.98,0.11,19,197,Normal
0.0,tcp,private,S0,0.0,0,0,0,0,0,0,0,480,453,0.91,0.09,0.86,0.03,255,16,DoS
0.14,tcp,http,SF,1678.0,3598,0,0,0,0,0,0,30,8,0.05,0.0,0.85,0.09,41,129,Normal
0.74,udp,http,SF,3008.0,4254,0,0,0,0,0,0,16,6,0.0,0.0,0.85,0.12,37,141,Normal
0.28,tcp,ftp,SF,196.0,2088,0,0,0,0,0,0,30,30,0.0,0.0,0.86,0.07,18,186,Normal
1.0,icmp,ftp,SF,1929.0,3835,0,0,0,0,0,0,31,7,0.0,0.0,0.91,0.11,46,78,Normal
2.36,tcp,http,SF,436.0,866,0,0,0,0,0,0,28,26,0.0,0.0,0.97,0.09,85,176,Normal
0.24,tcp,other,RSTO,40.0,0,0,0,0,0,0,0,275,6,0.7,0.97,0.1,0.95,191,16,PortScan
0.3,tcp,other,REJ,60.0,0,0,0,0,0,0,0,138,2,0.75,0.86,0.15,0.92,202,1,PortScan
1.47,tcp,ftp,SF,3539.0,1394,0,0,0,0,0,0,15,19,0.0,0.01,0.85,0.09,38,167,Normal
1.18,tcp,http,SF,4180.0,5993,0,0,0,0,0,0,12,12,0.0,0.0,0.94,0.03,35,210,Normal
52.53,udp,other,S0,274.0,249,0,0,0,0,0,0,60,21,0.27,0.05,0.63,0.27,255,17,Botnet
0.46,tcp,ftp,REJ,,0,0,0,0,0,0,0,83,3,0.73,0.84,0.15,0.77,197,1,PortScan
0.96,tcp,other,SF,1942.0,1842,0,0,0,0,0,0,29,8,0.07,0.0,0.99,0.06,53,75,Normal
1.18,tcp,http,SF,724.0,379,0,0,0,0,0,0,2,20,0.0,0.0,0.89,0.03,43,67,Normal
0.07,tcp,ftp,REJ,60.0,0,0,0,0,0,0,0,299,3,0.35,0.54,0.19,0.78,193,13,PortScan
0.07,tcp,smtp,SF,1013.0,1652,0,0,0,0,0,0,11,2,0.0,0.0,0.82,0.01,1,92,Normal
0.47,tcp,http,S0,60.0,0,0,0,0,0,0,0,191,5,0.48,0.73,0.08,0.75,250,18,PortScan
1.36,icmp,ftp,SF,2334.0,6277,0,0,0,0,0,0,25,23,0.0,0.0,0.99,0.02,91,114,Normal
0.01,tcp,http,RSTO,60.0,0,0,0,0,0,0,0,114,6,0.74,0.88,0.03,0.99,104,11,PortScan
3.96,tcp,ssh,SF,323.0,394,0,0,2,5,0,0,39,11,0.03,0.06,0.92,0.08,63,134,BruteForce
2.38,tcp,ssh,SF,111.0,4802,0,0,0,0,0,0,23,4,0.0,0.0,0.86,0.12,95,138,Normal
4.53,tcp,dns,SF,2143.0,2836,0,0,0,0,0,0,21,22,0.0,0.0,0.82,0.14,9,169,Normal
1.78,tcp,dns,SF,3729.0,789,0,0,0,0,0,0,12,11,0.0,0.0,0.81,0.02,94,101,Normal
0.48,udp,dns,SF,1081.0,1659,0,0,0,0,0,0,33,5,0.0,0.0,0.92,0.01,52,148,Normal
1.78,udp,other,SF,881.0,8814,0,0,0,0,0,0,5,17,0.0,0.0,0.84,0.1,90,182,Normal
108.84,tcp,other,SF,361.0,133,0,0,0,0,0,0,126,6,0.29,0.27,0.62,0.28,255,15,Botnet
0.8,tcp,other,SF,269.0,720,0,0,0,0,0,0,17,34,0.0,0.0,0.82,0.02,73,92,Normal
0.14,tcp,dns,S0,2289.0,866,0,0,0,0,0,0,20,7,0.01,0.0,0.99,0.09,80,253,Normal
74.35,tcp,dns,SF,224.0,311,0,0,0,0,0,0,51,18,0.16,0.25,0.44,0.31,255,30,Botnet
0.15,tcp,dns,S0,305.0,13825,0,0,0,0,0,0,26,17,0.0,0.01,0.81,0.07,51,192,Normal
10.79,tcp,smtp,REJ,240.0,784,0,0,5,3,1,0,93,76,0.07,0.25,0.86,0.06,89,35,BruteForce
0.82,tcp,smtp,SF,1134.0,1053,0,0,0,0,0,0,6,19,0.0,0.0,0.88,0.07,83,157,Normal
0.22,tcp,other,REJ,0.0,0,0,0,0,0,0,0,180,8,0.52,0.54,0.05,0.97,207,9,PortScan
1.11,tcp,smtp,SF,137.0,5767,0,0,0,0,0,0,29,13,0.11,0.03,0.92,0.08,5,102,Normal
42.58,tcp,private,SF,186.0,283,0,0,1,0,0,0,59,43,0.17,0.08,0.5,0.4,255,22,Botnet
11.91,tcp,ftp,REJ,249.0,448,0,0,4,3,0,0,93,83,0.05,0.07,0.83,0.01,111,77,BruteForce
3.03,tcp,ftp,SF,1491.0,4278,0,0,0,0,0,0,1,17,0.0,0.02,0.94,0.07,30,150,Normal
0.12,tcp,http,S0,60.0,0,0,0,0,0,0,0,170,9,0.6,0.81,0.14,0.86,209,4,PortScan
0.2,udp,ftp,SF,642.0,16868,0,0,0,0,0,0,12,2,0.0,0.01,0.81,0.0,34,93,Normal
1.07,tcp,ftp,SF,298.0,3743,0,0,0,0,0,0,31,25,0.0,0.23,0.85,0.0,61,79,Normal
29.35,tcp,dns,S0,184.0,208,0,0,0,0,0,0,32,24,0.08,0.24,0.5,0.47,255,15,Botnet
0.31,tcp,http,REJ,0.0,0,0,0,0,0,0,0,151,9,0.21,0.78,0.16,0.81,230,14,PortScan
34.97,tcp,dns,SF,183.0,123,0,0,0,0,0,0,87,36,0.28,0.05,0.8,0.5,255,41,Botnet
0.34,tcp,private,RSTO,40.0,0,0,0,0,0,0,0,148,2,0.22,0.65,0.1,0.84,117,17,PortScan
11.27,tcp,ssh,SF,193.0,327,0,0,4,2,2,0,27,82,0.2,0.27,0.92,0.07,133,26,BruteForce
2.87,udp,dns,SF,303.0,376,0,0,0,0,0,0,34,12,0.0,0.0,0.99,0.03,48,207,Normal
11.94,tcp,other,SF,307.0,387,0,0,0,0,0,0,117,6,0.03,0.17,0.71,0.53,255,22,Botnet
0.58,tcp,dns,SF,351.0,2604,0,0,0,0,0,0,27,28,0.36,0.01,0.87,0.13,45,197,Normal
85.27,tcp,private,SF,396.0,69,0,0,0,0,0,0,104,34,0.27,0.21,0.75,0.31,255,20,Botnet
0.31,tcp,private,S0,60.0,0,0,0,0,0,0,0,97,6,0.6,0.56,0.15,0.75,163,12,PortScan
